activity_id,molregno,assay_id,doc_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,data_validity_comment,compound_chembl_id,compound_name,max_phase,molecule_type,first_approval,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,assay_type,assay_organism,assay_tissue,assay_cell_type,assay_subcellular_fraction,target_chembl_id,target_name,target_type,target_organism
7853,1015,814,182,Potency,<=,50.27476752409521,nM,8.05037933469924,,,CHEMBL3825,,1,Small molecule,,367.6691974424366,2.19480569201282,4,3,91.8641266963875,15,Y,0,ACID,420.5206332867424,0,37,0,A,Homo sapiens,,,,CHEMBL2373,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
7854,2133,123,130,Ki,=,0.32000626508995417,nM,8.110033933333536,,,CHEMBL1140,,2,Small molecule,,394.331372823696,-0.16312459333933527,9,0,68.14770417971673,1,Y,0,NEUTRAL,477.5327535289172,2,25,0,B,Mus musculus,Lung,HEK293,,CHEMBL3515,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
7855,2669,244,224,IC50,=,1.4245673812852604,nM,9.33682740427458,,,CHEMBL2887,Compound_7854,3,Small molecule,,376.28800318780884,0.7811418224409199,7,6,43.11477964070458,9,N,0,NEUTRAL,434.8500541106923,3,56,2,B,Rattus norvegicus,Heart,CHO,,CHEMBL2383,Tyrosine-protein kinase ABL1,PROTEIN FAMILY,Homo sapiens
7856,1055,886,43,IC50,=,131.44097985568396,nM,4.551571853870799,,,CHEMBL1766,Compound_7855,0,Small molecule,,428.54930059027805,3.6072094951872526,3,6,87.30438859175241,8,Y,2,NEUTRAL,342.6433841749258,2,61,0,B,Homo sapiens,,,,CHEMBL3788,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
7857,1765,587,181,IC50,=,636.0712382530529,nM,4.328389590251605,,,CHEMBL2541,Compound_7856,0,Small molecule,,311.7482403247931,5.171821698433372,8,1,57.34268249457231,2,N,1,NEUTRAL,569.4048958740108,3,37,0,P,Homo sapiens,,,,CHEMBL1520,Acetylcholinesterase,PROTEIN FAMILY,Homo sapiens
7858,4459,518,387,IC50,=,14.156187924196454,nM,4.3215494539396175,,,CHEMBL4956,,2,Small molecule,,462.10167565958847,2.631583562187785,13,0,103.9261772533194,9,Y,1,NEUTRAL,390.9010652605454,2,40,0,F,Homo sapiens,Brain,,,CHEMBL574,Dopamine D2 receptor,PROTEIN COMPLEX,Homo sapiens
7859,2870,21,169,Ki,=,74.51228577317417,nM,6.507429183574055,,,CHEMBL2023,Compound_7858,0,Small molecule,,447.4064428737498,1.4867726274944586,4,5,78.31025131573303,0,N,0,ACID,289.67634740784774,1,48,0,A,,Liver,,,CHEMBL1335,Acetylcholinesterase,CELL-LINE,
7860,1413,190,264,IC50,<,15.93863954321351,nM,9.678364040404054,,,CHEMBL1184,Compound_7859,1,Protein,,472.0175884956891,3.5872680964365706,11,0,108.67800375504625,17,Y,1,ACID,284.8245630842128,1,71,0,B,Mus musculus,Brain,HepG2,,CHEMBL2809,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7861,668,225,474,Kd,=,25.70897636356044,nM,9.219594673827466,,,CHEMBL2648,Compound_7860,1,Antibody,,418.2839789336352,2.7106058368155295,13,2,108.10321523373267,18,Y,0,ACID,407.1512601941535,4,12,0,B,,Heart,,,CHEMBL1028,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
7862,3371,915,96,Kd,=,2.244251961434601,nM,8.691781029997221,,,CHEMBL3592,,3,Small molecule,,600.0,1.576452852894397,6,2,105.18178445256643,5,Y,0,NEUTRAL,306.28807372207143,3,66,0,P,Rattus norvegicus,Lung,,,CHEMBL3800,Matrix metalloproteinase-9,SINGLE PROTEIN,
7863,1395,615,203,Ki,=,61.12199030062716,nM,6.423491302010245,,,CHEMBL4192,,2,Small molecule,,329.38408697162504,4.374726936317459,7,1,97.41083466298646,12,Y,0,ACID,331.7745596533692,3,76,0,F,Rattus norvegicus,Liver,,,CHEMBL4105,Cyclin-dependent kinase 2,SINGLE PROTEIN,Mus musculus
7864,99,856,498,Ki,=,4.551135905724866,nM,8.945094776640106,,,CHEMBL4976,Compound_7863,1,Small molecule,,384.8452971327248,2.2350974624315416,9,2,52.13817532492094,1,Y,0,ZWITTERION,285.4271277471322,2,47,0,B,Homo sapiens,Brain,HepG2,,CHEMBL211,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7865,4071,466,447,IC50,=,32.70744826870151,nM,5.31094079920698,,,CHEMBL3719,Compound_7864,0,Small molecule,,398.0304838366294,4.31795556555386,5,2,57.27432803459203,5,Y,3,BASE,391.8468304830735,0,39,0,P,Homo sapiens,Lung,HepG2,,CHEMBL1855,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
7866,422,99,321,EC50,=,90.50077630820907,nM,7.51211084261641,,,CHEMBL1024,,0,Antibody,,527.6582810676916,5.8867594513257835,2,3,66.63947990706443,6,N,0,NEUTRAL,297.2484141771444,3,63,0,B,Homo sapiens,,CHO,,CHEMBL3715,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
7867,3651,830,335,Ki,<=,70.52173097332465,nM,8.475536971184434,,,CHEMBL2525,,2,Small molecule,,395.65665724825845,3.6819306598427617,9,5,66.44976649840088,19,N,1,BASE,411.4791097422992,3,52,0,B,Homo sapiens,Heart,,,CHEMBL3597,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
7868,4158,363,388,Ki,=,4.002184309965834,nM,4.554646413477421,,,CHEMBL2062,,3,Small molecule,,231.08595052625517,0.4606807863020621,0,2,67.57946804858359,4,Y,1,NEUTRAL,392.63746256072915,3,35,0,B,Homo sapiens,Heart,HepG2,,CHEMBL1889,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
7869,1133,997,68,IC50,=,34.47366527149642,nM,9.244814294926206,,,CHEMBL2221,Compound_7868,1,Antibody,,246.28432158668238,2.193354403130892,8,0,95.59188840950912,4,Y,1,NEUTRAL,505.7971010516527,4,65,0,P,Mus musculus,,HepG2,,CHEMBL4973,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
7870,1703,83,92,IC50,=,6.358567699681611,nM,8.36391387026502,,,CHEMBL936,,0,Small molecule,,516.9624014997094,1.3620447545392609,4,4,120.46567191081702,15,Y,0,BASE,173.79055707290212,2,37,0,B,Homo sapiens,Heart,HepG2,,CHEMBL4630,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
7871,3621,693,266,IC50,=,88.15974164928205,nM,7.199672875957576,,,CHEMBL2734,,1,Small molecule,,200.0,2.487464550692473,3,0,52.693207075954184,6,Y,0,NEUTRAL,331.76974401313686,2,51,0,F,Rattus norvegicus,,CHO,,CHEMBL1898,Acetylcholinesterase,SINGLE PROTEIN,
7872,3191,664,331,EC50,>,106.9196633382234,nM,4.374450048095582,,,CHEMBL315,,0,Oligosaccharide,,221.29418266222066,3.419190605221604,1,2,95.28575822776841,19,Y,0,NEUTRAL,240.79932560293798,4,26,0,F,Mus musculus,Lung,CHO,,CHEMBL3809,Epidermal growth factor receptor,SINGLE PROTEIN,Mus musculus
7873,598,56,178,Ki,>=,95.64918294925138,nM,8.167112575428192,,,CHEMBL3929,Compound_7872,2,Small molecule,,280.45788471707044,3.013319844457362,14,0,97.2573061757135,3,N,1,NEUTRAL,322.2287286311051,0,64,1,B,Homo sapiens,Lung,,,CHEMBL1579,Tyrosine-protein kinase ABL1,PROTEIN FAMILY,Homo sapiens
7874,392,702,151,EC50,=,401.704029501417,nM,6.683503720393945,,,CHEMBL3649,,0,Small molecule,,549.8479976592624,3.7446635584155183,3,0,56.84719256539435,13,N,0,NEUTRAL,297.8861693719777,2,29,0,F,Homo sapiens,,,,CHEMBL4335,Cannabinoid CB1 receptor,SINGLE PROTEIN,Mus musculus
7875,1076,930,317,Ki,<,58.73933320778344,nM,8.42006326935674,,,CHEMBL1065,,3,Small molecule,,337.4722108397309,3.2118954269460342,4,0,55.91935926404017,5,Y,0,NEUTRAL,451.26248923503647,5,60,0,P,,,,,CHEMBL917,Serotonin transporter,PROTEIN FAMILY,Homo sapiens
7876,2651,22,47,IC50,=,450.3227945024707,nM,4.218222301720511,,,CHEMBL3169,Compound_7875,3,Small molecule,,386.84666395029336,2.9966784822594406,10,2,91.61785190119568,2,N,2,ZWITTERION,426.5254581262137,3,19,0,F,Homo sapiens,,HEK293,,CHEMBL1885,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7877,2385,580,3,Kd,=,90.06272221668338,nM,7.448556934780449,,,CHEMBL2831,Compound_7876,3,Small molecule,,415.4016705609885,0.41136545812583325,0,3,53.003656666244936,6,Y,0,NEUTRAL,378.83518940752754,1,26,2,B,Mus musculus,Liver,CHO,,CHEMBL3438,Dopamine D2 receptor,PROTEIN FAMILY,Homo sapiens
7878,810,185,487,EC50,=,5.254612555404598,nM,6.682121546183864,,,CHEMBL2391,Compound_7877,4,Small molecule,,332.61605087833857,4.753553111414325,6,3,106.89270172452493,9,Y,0,BASE,445.23981457974963,1,10,1,B,Mus musculus,Lung,,,CHEMBL249,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7879,3310,522,103,IC50,>=,34.637395862613836,nM,6.578892007649229,,,CHEMBL1703,,3,Small molecule,,367.9554012209106,1.3333504431970549,3,7,72.26522952104096,19,Y,0,ZWITTERION,448.27101313376465,4,38,0,B,Homo sapiens,Heart,HEK293,,CHEMBL4899,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7880,3739,578,273,Ki,=,183.27916578944377,nM,7.105432475486373,,,CHEMBL462,Compound_7879,0,Small molecule,,407.2354239727883,3.3521127361541803,8,6,106.61106562859959,4,Y,1,NEUTRAL,421.1601449496275,2,67,3,A,Homo sapiens,Heart,,,CHEMBL3753,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
7881,1160,264,22,EC50,=,212.8996228630159,nM,4.742013043946837,,,CHEMBL3038,Compound_7880,3,Antibody,,330.49868983113356,3.838722239619077,6,6,133.94389144147794,1,Y,0,NEUTRAL,404.4685044744518,2,23,2,F,Mus musculus,Brain,,,CHEMBL964,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
7882,1532,225,116,IC50,=,9.336772154502425,nM,9.61270997668678,,,CHEMBL4290,Compound_7881,2,Small molecule,,295.7991205688189,1.4118529274742369,4,4,84.91712862887555,7,Y,0,NEUTRAL,305.50433835908956,5,40,0,B,Homo sapiens,Lung,CHO,,CHEMBL4950,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7883,4977,635,347,Ki,>,9.1144672288782,nM,8.228212657643752,,,CHEMBL2381,,1,Small molecule,,455.1166665946111,1.4680505932297492,5,4,81.38157776280244,14,Y,0,BASE,399.4802938195393,1,56,0,B,Homo sapiens,Brain,HEK293,,CHEMBL2071,Matrix metalloproteinase-9,SINGLE PROTEIN,Mus musculus
7884,2683,38,400,Potency,=,77.17968063570714,nM,4.509095711787745,,,CHEMBL4748,,0,Small molecule,,505.2480723943387,1.2286631775784922,10,2,37.79860557509957,19,N,2,NEUTRAL,562.904259987707,2,53,0,F,Homo sapiens,Brain,HEK293,,CHEMBL2400,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7885,254,123,464,IC50,=,4.8105686877226566,nM,4.476757684538326,,,CHEMBL2317,Compound_7884,0,Small molecule,,369.02370178561097,2.772583791805058,1,3,92.72286537729885,19,N,1,BASE,451.14659071097583,4,22,0,U,Rattus norvegicus,Heart,,,CHEMBL2797,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7886,3549,830,104,EC50,>=,15.278902118279591,nM,5.263971212684645,,,CHEMBL4611,,3,Small molecule,,157.5207076379834,1.4910779127701408,14,5,60.331339329711206,10,Y,0,NEUTRAL,272.39569604414686,4,71,1,F,Rattus norvegicus,Lung,HEK293,,CHEMBL2906,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7887,3186,156,259,IC50,>=,28.590247385641153,nM,5.43833500958395,,,CHEMBL3613,,1,Small molecule,,247.38437914035705,0.42713442827734704,11,6,40.689807694569204,11,Y,3,ACID,207.9498721389121,2,45,0,F,Homo sapiens,Heart,HepG2,,CHEMBL3477,Acetylcholinesterase,CELL-LINE,Homo sapiens
7888,1232,906,308,Potency,<,17.088000731516495,nM,6.9529017589991,,,CHEMBL3443,,1,Antibody,,468.87370447141086,1.7576586492641106,8,1,65.96917593561791,17,N,0,NEUTRAL,274.3373052957045,4,37,0,P,Homo sapiens,Lung,HEK293,,CHEMBL241,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
7889,2424,301,367,IC50,>,119.14530114187035,nM,7.2187324711391145,,,CHEMBL3198,,3,Small molecule,,393.9586153365426,6.231210204083467,10,6,106.12974578282405,15,N,0,NEUTRAL,204.97838597645958,1,44,1,B,Homo sapiens,Lung,HepG2,,CHEMBL3519,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
7890,3576,833,417,IC50,<,103.03119866038219,nM,4.874846783188652,,,CHEMBL884,Compound_7889,3,Small molecule,,570.9071669623793,5.025360547722073,0,4,45.7146353453697,18,Y,0,ACID,252.94045886413718,0,50,0,F,Homo sapiens,,HEK293,,CHEMBL2080,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7891,4262,994,298,EC50,=,31.621636538456602,nM,9.841191761012386,,,CHEMBL1714,,2,Small molecule,,451.1352914022948,2.341812164409596,7,3,115.8275243522209,19,N,1,BASE,358.56312116814564,0,79,0,B,,Liver,,,CHEMBL4869,Dopamine D2 receptor,CELL-LINE,Mus musculus
7892,1574,67,130,IC50,=,2.4395274587288682,nM,8.948613637696715,,,CHEMBL1376,Compound_7891,1,Small molecule,,324.6796667363351,4.295911787548012,7,3,125.28914531216986,12,Y,0,BASE,350.5536335704172,2,15,0,F,Homo sapiens,,,,CHEMBL4033,Dopamine D2 receptor,CELL-LINE,Mus musculus
7893,2909,905,295,IC50,=,375.6913147100441,nM,7.80092640339681,,,CHEMBL2780,Compound_7892,0,Small molecule,,316.29227121801273,1.0168142414640262,0,3,121.3826078788124,0,Y,1,BASE,475.45509644167254,2,20,1,F,Homo sapiens,Lung,CHO,,CHEMBL3757,Dopamine D2 receptor,CELL-LINE,Homo sapiens
7894,4713,645,302,IC50,>=,5.0014268245108084,nM,5.667433012801736,,,CHEMBL3193,,2,Antibody,,206.53282950188841,5.321407528810693,12,0,56.24850457542748,11,Y,0,BASE,390.67229659088963,2,59,0,B,Rattus norvegicus,Brain,CHO,,CHEMBL2104,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7895,1626,874,48,IC50,>,7.558436416536602,nM,9.462039780079518,,,CHEMBL2104,,3,Small molecule,,415.8776477814164,0.8990567392836393,14,7,99.71562686857844,3,Y,0,ACID,382.92166730816683,3,42,1,P,Homo sapiens,Heart,CHO,,CHEMBL2737,Dopamine D2 receptor,PROTEIN COMPLEX,
7896,3999,394,27,IC50,=,4.319781660002698,nM,5.891463128118458,,,CHEMBL723,,0,Oligosaccharide,,224.57207453187914,3.8861277207998217,2,4,102.97578339087778,3,Y,0,NEUTRAL,330.68053022545735,2,69,0,P,Mus musculus,Lung,HEK293,,CHEMBL1003,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7897,3884,652,15,Kd,=,1.1201204298552514,nM,5.915423266879733,,,CHEMBL2567,,1,Small molecule,,485.4852394046203,1.9159440931601908,4,2,55.48994806817418,15,N,1,NEUTRAL,537.6636057367162,3,76,0,P,Homo sapiens,Heart,,,CHEMBL2948,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Mus musculus
7898,3516,594,263,Potency,>,158.8131641091007,nM,6.117556140709095,,,CHEMBL2980,Compound_7897,0,Small molecule,,328.02703395340205,0.34541562102317513,4,6,101.01234873527088,16,Y,1,ACID,396.6250682449866,2,66,3,U,Homo sapiens,,HEK293,,CHEMBL2189,Cannabinoid CB1 receptor,PROTEIN COMPLEX,Mus musculus
7899,3404,570,365,EC50,=,819.2761407836924,nM,4.287610519936523,,,CHEMBL3329,Compound_7898,2,Small molecule,,278.5651498608559,0.2886530173180657,11,2,67.29879381875048,15,Y,0,BASE,444.232690614199,2,40,0,B,Homo sapiens,Heart,HepG2,,CHEMBL2544,Cyclin-dependent kinase 2,PROTEIN FAMILY,Homo sapiens
7900,4599,661,441,Ki,=,1.717789076971456,nM,4.371124107319794,,,CHEMBL1194,Compound_7899,0,Small molecule,,321.2521866164902,2.1602098031035997,5,7,94.77358308199466,9,Y,2,BASE,380.9558641838279,3,61,0,F,Rattus norvegicus,,CHO,,CHEMBL2141,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
7901,4681,405,298,Ki,=,0.5509101842564342,nM,6.854819535096018,,,CHEMBL4260,,3,Antibody,,450.0762371400298,1.978764270262932,13,2,102.02115244187969,18,Y,0,ZWITTERION,528.6298868174074,4,47,0,B,Rattus norvegicus,,HEK293,,CHEMBL1773,Dopamine D2 receptor,SINGLE PROTEIN,Mus musculus
7902,1959,449,265,IC50,=,28.067223797017565,nM,9.29052044680472,,,CHEMBL3961,,3,Small molecule,,404.78323885429734,3.7419682892575876,1,7,37.06718893252701,0,Y,1,NEUTRAL,160.0,3,74,0,B,Homo sapiens,Lung,CHO,,CHEMBL3991,Serotonin transporter,PROTEIN COMPLEX,Homo sapiens
7903,4010,131,361,IC50,<=,41.765403089472954,nM,9.654248585669482,,,CHEMBL4848,,0,Protein,,411.4806815545941,2.221948032775387,7,6,102.334357946466,16,Y,0,NEUTRAL,349.1129076559218,2,30,0,F,Homo sapiens,Lung,HepG2,,CHEMBL4670,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7904,2736,69,134,Ki,>,0.2904483385572164,nM,8.654309021026227,,,CHEMBL4287,Compound_7903,3,Small molecule,,348.7228894622024,4.126794425545037,1,0,72.9652596702054,2,Y,0,ACID,563.4018264268085,2,13,0,B,,Brain,,,CHEMBL679,Epidermal growth factor receptor,SINGLE PROTEIN,
7905,4492,345,441,IC50,>=,2.5844420435688487,nM,6.426530755478062,,,CHEMBL3658,,3,Small molecule,,413.86850941412706,3.991421577665173,12,3,81.0658245644405,17,N,3,BASE,194.51740718748087,3,60,0,U,,,,,CHEMBL1013,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7906,3175,762,76,EC50,=,289.4632561163665,nM,5.8629492905276335,,,CHEMBL2891,Compound_7905,4,Small molecule,,461.10044678018795,1.9029726481651392,4,3,83.91995687674203,14,Y,1,BASE,440.61190274737186,2,25,0,P,Rattus norvegicus,Lung,HEK293,,CHEMBL2292,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
7907,402,320,30,EC50,>,69.44431484973907,nM,5.2942274029798995,,,CHEMBL3942,,0,Small molecule,,550.634331951415,5.411955562728505,7,6,72.5383621795071,13,Y,2,NEUTRAL,308.0921365615194,3,77,1,F,Homo sapiens,,,,CHEMBL1528,Dopamine D2 receptor,SINGLE PROTEIN,Mus musculus
7908,975,177,439,EC50,=,284.8763599290881,nM,7.230700275720247,,,CHEMBL1878,Compound_7907,3,Small molecule,,357.42625636274715,1.5424638089138738,8,1,24.980623200698155,16,N,0,ACID,423.93958223969645,3,39,0,P,Rattus norvegicus,Liver,HEK293,,CHEMBL4329,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
7909,224,584,340,Kd,=,2.5379584687966448,nM,6.894763096201229,,,CHEMBL4649,Compound_7908,0,Small molecule,,387.84744080658373,2.9686315015483835,0,0,80.87649312020774,7,Y,0,NEUTRAL,423.69442445454223,2,70,1,B,Homo sapiens,Liver,,,CHEMBL356,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7910,4614,529,126,Ki,=,20.303786861001157,nM,6.801380452820223,,,CHEMBL651,Compound_7909,2,Small molecule,,364.78716424641954,2.3594825805631547,10,4,45.99183476479922,9,N,1,ACID,397.20430707364454,3,30,0,B,Homo sapiens,Liver,CHO,,CHEMBL2545,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7911,236,841,84,Potency,<=,17.960270276501213,nM,5.8973377543056,,,CHEMBL4358,,0,Small molecule,,303.0746748216138,0.9852102661878006,11,4,133.4813563867218,9,Y,0,NEUTRAL,425.0183275017302,4,34,0,B,,Brain,CHO,,CHEMBL4372,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
7912,3499,160,54,Ki,=,175.08242353797877,nM,7.491561308020492,,,CHEMBL947,,3,Small molecule,,301.4207840461185,1.384507733025171,12,4,53.037359319115154,13,Y,0,BASE,262.44246595813985,2,26,3,F,,Liver,HepG2,,CHEMBL3130,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7913,4212,582,366,IC50,=,5.70220772778975,nM,7.647590830307655,,,CHEMBL192,Compound_7912,0,Protein,,481.4928700605019,1.5562155920057088,7,5,130.7040953979176,18,Y,1,BASE,344.29201559793614,3,32,0,P,Homo sapiens,Brain,HepG2,,CHEMBL3637,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7914,3235,625,283,Ki,>=,7.331847660350467,nM,9.251167565558212,,,CHEMBL3793,Compound_7913,3,Small molecule,,481.7221521854437,1.7452738123785723,8,3,101.54761318606751,13,Y,0,ACID,415.9660191625433,5,49,1,B,Rattus norvegicus,Liver,CHO,,CHEMBL2849,Acetylcholinesterase,PROTEIN FAMILY,Homo sapiens
7915,226,744,340,Ki,=,56.09905979507372,nM,8.568419462396578,,,CHEMBL4448,Compound_7914,1,Small molecule,,434.68795125696454,5.107002658827172,14,5,79.93314334865677,3,Y,0,NEUTRAL,525.5501450486173,2,75,1,B,Homo sapiens,Heart,,,CHEMBL4990,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
7916,2278,533,443,Ki,>,97.19003970273315,nM,5.979335061194668,,,CHEMBL2811,Compound_7915,0,Small molecule,,314.738164487912,3.0308181968031676,13,0,58.58914820422351,15,Y,0,NEUTRAL,397.1085251262071,2,19,0,B,Homo sapiens,,HEK293,,CHEMBL2951,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7917,4278,135,263,EC50,<,8.138206970059654,nM,6.277221377903188,,,CHEMBL1071,,2,Protein,,364.6612063496136,6.536275781550522,9,7,81.59082936036943,1,Y,1,NEUTRAL,457.52709564179054,3,22,0,B,Homo sapiens,,,,CHEMBL1853,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
7918,1342,775,424,IC50,<,32.292753937763656,nM,5.436999425722439,,,CHEMBL2858,Compound_7917,0,Small molecule,,369.68479265651337,2.4030188693741725,12,4,75.92868674923929,17,N,1,ACID,160.0,2,52,2,B,,Brain,CHO,,CHEMBL499,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7919,4037,111,360,Potency,=,133.0069003581595,nM,5.025113297504517,,,CHEMBL3533,,0,Protein,,362.5000063509165,0.7253899650450699,11,6,69.2644207390942,15,Y,0,ACID,307.76404113341164,2,30,0,B,Homo sapiens,,,,CHEMBL2979,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,
7920,210,999,222,Kd,=,37.98062802879646,nM,4.653349374250759,,,CHEMBL2851,Compound_7919,0,Small molecule,,262.3893542112429,0.8171599992338932,11,5,55.9714466754138,11,Y,0,NEUTRAL,310.47945967755135,3,29,0,B,Homo sapiens,Brain,HepG2,,CHEMBL2226,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7921,3728,758,328,EC50,>=,8.328694059606548,nM,4.2047227222946395,,,CHEMBL153,Compound_7920,4,Small molecule,,251.52306030357187,2.635261062128577,4,3,66.18095228010758,6,N,1,NEUTRAL,291.5076795559563,2,60,1,P,,Brain,,,CHEMBL1862,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
7922,3929,283,2,IC50,=,37.07717565591476,nM,6.506090189533699,,,CHEMBL1651,Compound_7921,3,Small molecule,,437.4913259657395,4.178940080458194,5,2,108.3080336712368,9,N,1,NEUTRAL,367.4132920810362,2,30,0,A,,Liver,CHO,,CHEMBL1302,Histone deacetylase 1,PROTEIN COMPLEX,Homo sapiens
7923,4990,520,398,Kd,=,74.16627990679179,nM,9.754731078247424,,,CHEMBL3971,,1,Small molecule,,260.2575566078612,4.181561835085183,14,3,60.25456717990936,15,Y,0,NEUTRAL,470.61528563272685,4,29,0,F,Homo sapiens,,HepG2,,CHEMBL2673,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
7924,2804,969,394,EC50,=,23.737107381273166,nM,7.22806999478002,,,CHEMBL1331,,1,Small molecule,,441.40493512199356,1.4268444061663161,0,6,129.9833822039081,3,N,0,NEUTRAL,440.74396984423277,3,15,0,F,Mus musculus,Brain,HepG2,,CHEMBL2308,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
7925,1110,796,306,IC50,=,58.93218278008008,nM,8.4529412916587,,,CHEMBL2354,Compound_7924,1,Oligosaccharide,,503.1686444629544,1.3904016683753566,9,2,131.21901962199607,0,Y,0,ACID,450.19039547665477,4,11,3,F,,,,,CHEMBL4677,Vascular endothelial growth factor receptor 2,PROTEIN FAMILY,Homo sapiens
7926,2027,719,146,Ki,=,136.7614371465119,nM,6.3863337649889935,,,CHEMBL3140,Compound_7925,3,Small molecule,,352.03953781139023,2.5027398686573314,7,7,75.82268374796367,16,Y,0,ZWITTERION,408.5793627700896,2,45,0,A,Homo sapiens,Heart,CHO,,CHEMBL2493,Dopamine D2 receptor,SINGLE PROTEIN,
7927,394,194,18,Ki,>,46.69379225638637,nM,6.306432147897075,,,CHEMBL285,,2,Small molecule,,304.78499948989884,4.442507920957838,8,0,78.46979326228728,1,Y,0,NEUTRAL,313.07816856901604,4,75,2,B,Rattus norvegicus,Lung,,,CHEMBL2104,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
7928,844,967,16,IC50,=,113.84534683788442,nM,4.751214686984071,,,CHEMBL2591,,2,Small molecule,,342.2156179919326,2.662847475236304,12,7,28.831600206079614,5,Y,0,ACID,323.3524258700472,3,44,0,B,Homo sapiens,Heart,,,CHEMBL772,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
7929,1525,47,308,Ki,=,14.592004814692476,nM,5.799108124717128,,,CHEMBL4120,Compound_7928,1,Small molecule,,407.2034492808702,3.419598560302183,6,7,45.965644962447584,4,Y,0,BASE,249.3369571628126,2,42,0,B,Homo sapiens,Heart,,,CHEMBL3873,Tyrosine-protein kinase ABL1,PROTEIN COMPLEX,Homo sapiens
7930,604,978,453,Ki,=,7.740141736459329,nM,9.57203174357668,,,CHEMBL3083,Compound_7929,0,Small molecule,,329.01946228262113,1.678063032105277,0,1,90.54011498681346,18,N,0,NEUTRAL,367.74884121079776,1,42,0,B,Homo sapiens,,,,CHEMBL2218,Dopamine D2 receptor,PROTEIN COMPLEX,Homo sapiens
7931,582,342,436,EC50,<,345.719737745942,nM,6.941209141310552,,,CHEMBL3358,Compound_7930,1,Small molecule,,426.7429173821652,1.568585583794359,2,7,56.85348608807122,18,Y,0,ZWITTERION,262.68029126434686,2,56,0,P,Homo sapiens,Heart,,,CHEMBL984,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
